1
20	33	13	64	0	255	0	0	0	0	0	0	2	43200	//Demon
21	34	13	65	0	255	0	0	0	0	0	0	2	1440	//Spirit of Guardian
21	35	13	65	0	255	0	0	0	0	0	0	2	10080	//Spirit of Guardian
21	36	13	65	0	255	0	0	0	0	0	0	2	43200	//Spirit of Guardian
22	37	14	53	0	1	0	0	0	0	0	0	0	0	//Talisman of Luck
22	38	14	53	0	5	0	0	0	0	0	0	0	0	//Talisman of Luck
23	39	14	70	0	20	0	0	0	0	0	0	0	0	//Elite Healing Potion
24	40	14	71	0	20	0	0	0	0	0	0	0	0	//Elite Mana Potion
25	41	14	72	0	0	0	0	0	0	0	0	1	1440	//Scroll of Quickness
25	42	14	72	0	0	0	0	0	0	0	0	1	10080	//Scroll of Quickness
26	43	14	73	0	0	0	0	0	0	0	0	1	1440	//Scroll of Protection
26	44	14	73	0	0	0	0	0	0	0	0	1	10080	//Scroll of Protection
27	45	14	74	0	0	0	0	0	0	0	0	1	1440	//Scroll of Wrath
27	46	14	74	0	0	0	0	0	0	0	0	1	10080	//Scroll of Wrath
28	47	14	75	0	0	0	0	0	0	0	0	1	1440	//Scroll of Wizardry
28	48	14	75	0	0	0	0	0	0	0	0	1	10080	//Scroll of Wizardry
29	49	14	76	0	0	0	0	0	0	0	0	1	1440	//Scroll of Health
29	50	14	76	0	0	0	0	0	0	0	0	1	10080	//Scroll of Health
30	51	14	77	0	0	0	0	0	0	0	0	1	1440	//Scroll of Mana
30	52	14	77	0	0	0	0	0	0	0	0	1	10080	//Scroll of Mana
31	53	14	91	0	0	0	0	0	0	0	0	3	0	//Summoner Character Card
32	54	14	92	0	0	0	0	0	0	0	0	0	0	//Chaos Card Gold
33	55	14	93	0	0	0	0	0	0	0	0	0	0	//Chaos Card Rare
34	56	14	95	0	0	0	0	0	0	0	0	0	0	//Chaos Card  Mini
35	57	14	96	0	0	0	0	0	0	0	0	0	0	//Talisman of Chaos Assembly
36	58	14	97	0	0	0	0	0	0	0	0	1	1440	//Scroll of Battle
36	59	14	97	0	0	0	0	0	0	0	0	1	10080	//Scroll of Battle
37	60	14	98	0	0	0	0	0	0	0	0	1	1440	//Scroll of Strengthener
37	61	14	98	0	0	0	0	0	0	0	0	1	10080	//Scroll of Strengthener
38	62	13	62	0	0	0	0	0	0	0	0	1	1440	//Seal of Healing
38	63	13	62	0	0	0	0	0	0	0	0	1	10080	//Seal of Healing
39	64	13	63	0	0	0	0	0	0	0	0	1	1440	//Seal of Divinity
39	65	13	63	0	0	0	0	0	0	0	0	1	10080	//Seal of Divinity
40	66	13	69	0	2	0	0	0	0	0	0	0	0	//Talisman of Resurrection
41	67	13	70	0	2	0	0	0	0	0	0	0	0	//Talisman of Mobility
42	68	14	78	0	0	0	0	0	0	0	0	0	0	//Leap of Strength
43	69	14	79	0	0	0	0	0	0	0	0	0	0	//Leap of Quickness
44	70	14	80	0	0	0	0	0	0	0	0	0	0	//Leap of Health
45	71	14	81	0	0	0	0	0	0	0	0	0	0	//Leap of Energy
46	72	14	82	0	0	0	0	0	0	0	0	0	0	//Leap of Control
47	73	13	48	0	1	0	0	0	0	0	0	0	0	//Kalima Ticket
47	74	13	48	0	10	0	0	0	0	0	0	0	0	//Kalima Ticket
48	75	13	81	0	0	0	0	0	0	0	0	0	0	//Talisman of Guardian
49	76	13	82	0	0	0	0	0	0	0	0	0	0	//Talisman of Item Protection
50	77	13	93	0	0	0	0	0	0	0	0	1	1440	//Master Seal of Ascension
50	78	13	93	0	0	0	0	0	0	0	0	1	10080	//Master Seal of Ascension
50	79	13	93	0	0	0	0	0	0	0	0	1	43200	//Master Seal of Ascension
51	80	13	94	0	0	0	0	0	0	0	0	1	1440	//Master Seal of Wealth
51	81	13	94	0	0	0	0	0	0	0	0	1	10080	//Master Seal of Wealth
51	82	13	94	0	0	0	0	0	0	0	0	1	43200	//Master Seal of Wealth
52	83	13	124	0	0	0	0	0	0	0	0	4	7	//Gold Channel Ticket
52	84	13	124	0	0	0	0	0	0	0	0	4	30	//Gold Channel Ticket
53	85	12	131	0	255	0	0	0	0	0	0	2	1440	//Small Wings of Disaster
53	86	12	131	0	255	0	0	0	0	0	0	2	10080	//Small Wings of Disaster
54	87	12	132	0	255	0	0	0	0	0	0	2	1440	//Small Wings of Fairy
54	88	12	132	0	255	0	0	0	0	0	0	2	10080	//Small Wings of Fairy
55	89	12	133	0	255	0	0	0	0	0	0	2	1440	//Small Wings of Heaven
55	90	12	133	0	255	0	0	0	0	0	0	2	10080	//Small Wings of Heaven
56	91	12	134	0	255	0	0	0	0	0	0	2	1440	//Small Wings of Satan
56	92	12	134	0	255	0	0	0	0	0	0	2	10080	//Small Wings of Satan
57	93	13	76	0	255	0	0	0	0	0	0	2	1440	//Panda Ring
57	94	13	76	0	255	0	0	0	0	0	0	2	10080	//Panda Ring
58	95	13	20	0	255	0	0	0	0	0	0	2	1440	//Wizard Ring
58	96	13	20	0	255	0	0	0	0	0	0	2	10080	//Wizard Ring
59	97	13	122	0	255	0	0	0	0	0	0	2	1440	//Skeleton Transformation Ring
59	98	13	122	0	255	0	0	0	0	0	0	2	10080	//Skeleton Transformation Ring
60	99	13	80	0	255	0	0	0	0	0	0	2	1440	//Pet Panda
60	100	13	80	0	255	0	0	0	0	0	0	2	10080	//Pet Panda
61	101	13	123	0	255	0	0	0	0	0	0	2	1440	//Pet Skeleton
61	102	13	123	0	255	0	0	0	0	0	0	2	10080	//Pet Skeleton
62	103	13	109	0	255	0	0	0	0	0	0	2	1440	//Sapphire Ring
62	104	13	109	0	255	0	0	0	0	0	0	2	10080	//Sapphire Ring
63	105	13	110	0	255	0	0	0	0	0	0	2	1440	//Ruby Ring
63	106	13	110	0	255	0	0	0	0	0	0	2	10080	//Ruby Ring
64	107	13	111	0	255	0	0	0	0	0	0	2	1440	//Topaz Ring
64	108	13	111	0	255	0	0	0	0	0	0	2	10080	//Topaz Ring
65	109	13	112	0	255	0	0	0	0	0	0	2	1440	//Amethyst Ring
65	110	13	112	0	255	0	0	0	0	0	0	2	10080	//Amethyst Ring
66	111	13	113	0	255	0	0	0	0	0	0	2	1440	//Ruby Necklace
66	112	13	113	0	255	0	0	0	0	0	0	2	10080	//Ruby Necklace
67	113	13	114	0	255	0	0	0	0	0	0	2	1440	//Emerald Necklace
67	114	13	114	0	255	0	0	0	0	0	0	2	10080	//Emerald Necklace
68	115	13	115	0	255	0	0	0	0	0	0	2	1440	//Sapphire Necklace
68	116	13	115	0	255	0	0	0	0	0	0	2	10080	//Sapphire Necklace
69	117	14	112	0	0	0	0	0	0	0	0	0	0	//Silver Key
70	118	14	113	0	0	0	0	0	0	0	0	0	0	//Gold Key
71	119	13	107	0	255	0	0	0	0	0	0	2	1440	//Critical Ring of Wizard
71	120	13	107	0	255	0	0	0	0	0	0	2	10080	//Critical Ring of Wizard
72	121	13	106	0	255	0	0	0	0	0	0	2	1440	//Pet Unicorn
72	122	13	106	0	255	0	0	0	0	0	0	2	10080	//Pet Unicorn
73	123	13	104	0	0	0	0	0	0	0	0	1	1440	//AG Boost Aura
73	124	13	104	0	0	0	0	0	0	0	0	1	10080	//AG Boost Aura
74	125	13	105	0	0	0	0	0	0	0	0	1	1440	//SD Boost Aura
74	126	13	105	0	0	0	0	0	0	0	0	1	10080	//SD Boost Aura
75	127	13	103	0	0	0	0	0	0	0	0	1	1440	//Party EXP Increase
75	128	13	103	0	0	0	0	0	0	0	0	1	10080	//Party EXP Increase
76	129	14	133	0	10	0	0	0	0	0	0	0	0	//Elite SD Potion
77	130	13	125	0	1	0	0	0	0	0	0	0	0	//Open Access Ticket to Doppelganger
77	131	13	125	0	10	0	0	0	0	0	0	0	0	//Open Access Ticket to Doppelganger
78	132	13	126	0	1	0	0	0	0	0	0	0	0	//Open Access Ticket to Varka
78	133	13	126	0	10	0	0	0	0	0	0	0	0	//Open Access Ticket to Varka
79	134	13	127	0	1	0	0	0	0	0	0	0	0	//Open Access Ticket to Varka 7
79	135	13	127	0	10	0	0	0	0	0	0	0	0	//Open Access Ticket to Varka 7
80	136	13	81	0	0	0	0	0	0	0	0	0	0	//Talisman of Guardian
80	137	13	81	0	0	0	0	0	0	0	0	0	0	//Talisman of Guardian
81	138	13	82	0	0	0	0	0	0	0	0	0	0	//Talisman of Item Protection
81	139	13	82	0	0	0	0	0	0	0	0	0	0	//Talisman of Item Protection
82	140	13	124	0	0	0	0	0	0	0	0	0	0	//Gold Channel Ticket*
83	141	14	74	0	0	0	0	0	0	0	0	0	0	//G-Scroll of Wrath
84	142	14	75	0	0	0	0	0	0	0	0	0	0	//G-Scroll of Wizardry
85	143	14	76	0	0	0	0	0	0	0	0	0	0	//G-Scroll of Health
86	144	14	77	0	0	0	0	0	0	0	0	0	0	//G-Scroll of Mana
87	145	14	72	0	0	0	0	0	0	0	0	0	0	//G-Scroll of Quickness
88	146	14	73	0	0	0	0	0	0	0	0	0	0	//G-Scroll of Protection
89	147	14	94	0	0	0	0	0	0	0	0	0	0	//G-Medium Elite Healing Potion
90	148	13	46	0	0	0	0	0	0	0	0	0	0	//G-Devil Square Ticket
91	149	13	47	0	0	0	0	0	0	0	0	0	0	//G-Blood Castle Ticket
92	150	13	61	0	0	0	0	0	0	0	0	0	0	//G-Illusion Temple Ticket
93	151	0	1	0	0	0	0	0	0	0	0	0	0	//Test_GB
94	152	13	44	0	0	0	0	0	0	0	0	1	10080	//Seal of Wealth*
95	153	13	94	0	0	0	0	0	0	0	0	1	10080	//Master Seal of Wealth*
96	154	14	92	0	0	0	0	0	0	0	0	0	0	//Chaos Card Gold*
97	155	14	73	0	0	0	0	0	0	0	0	1	1440	//Scroll of Protection*
98	156	13	124	0	0	0	0	0	0	0	0	4	7	//Gold Channel Ticket**
99	157	14	92	0	0	0	0	0	0	0	0	0	0	//Chaos Card Gold**
100	158	14	92	0	0	0	0	0	0	0	0	0	0	//Chaos Card Gold***
101	159	13	80	0	0	0	0	0	0	0	0	0	0	//Pet Panda*
102	160	13	80	0	0	0	0	0	0	0	0	0	0	//Pet Panda**
103	162	14	112	0	0	0	0	0	0	0	0	0	0	//Silver Key_Day
104	163	14	113	0	0	0	0	0	0	0	0	0	0	//Gold Key_7Days
105	164	14	70	0	0	0	0	0	0	0	0	0	0	//Elite Healing Potion_7Days
106	165	13	122	0	0	0	0	0	0	0	0	0	0	//Skeleton Transformation Ring_7Days
107	166	13	80	0	0	0	0	0	0	0	0	0	0	//Pet Panda_30Days
108	167	14	92	0	0	0	0	0	0	0	0	0	0	//Chaos Card Gold_30Days
109	168	13	43	0	0	0	0	0	0	0	0	0	0	//Seal of Ascension_30Days
110	169	13	93	0	0	0	0	0	0	0	0	0	0	//Master Seal of Ascension_30Days
111	170	13	124	0	0	0	0	0	0	0	0	0	0	//Gold Channel Ticket_3Days
112	171	12	64	0	0	0	0	0	0	0	0	0	0	//Seed (Lightning)
113	172	12	60	0	0	0	0	0	0	0	0	0	0	//Seed (Fire)
114	173	12	62	0	0	0	0	0	0	0	0	0	0	//Seed (Ice)
115	174	14	72	0	0	0	0	0	0	0	0	1	1440	//D-Scroll of Quickness
116	175	14	133	0	10	0	0	0	0	0	0	0	0	//D-Elite SD Potion
117	176	14	95	0	0	0	0	0	0	0	0	0	0	//B-Chaos Card  Mini
118	177	13	107	0	0	0	0	0	0	0	0	2	1440	//D-Critical Ring of Wizard
119	178	13	64	0	0	0	0	0	0	0	0	2	1440	//D-Demon
120	179	14	98	0	0	0	0	0	0	0	0	1	1440	//D-Scroll of Strengthener
121	180	13	105	0	0	0	0	0	0	0	0	1	1440	//D-SD Boost Aura
122	181	13	113	0	0	0	0	0	0	0	0	2	1440	//D-Ruby Necklace
123	182	14	53	0	0	0	0	0	0	0	0	0	0	//B-Talisman of Luck
124	183	14	112	0	0	0	0	0	0	0	0	0	0	//B-Silver Key
125	184	14	112	0	0	0	0	0	0	0	0	0	0	//B-1 Silver Key
126	185	14	112	0	0	0	0	0	0	0	0	0	0	//B-2 Silver Key
128	187	13	124	0	0	0	0	0	0	0	0	0	0	//Gold Channel Ticket
129	188	13	124	0	0	0	0	0	0	0	0	0	0	//Gold Channel Ticket-Limited
129	189	13	124	0	0	0	0	0	0	0	0	0	0	//Gold Channel Ticket-Limited
130	190	13	80	0	0	0	0	0	0	0	0	0	0	//Pet Panda-1Day
131	191	14	113	0	0	0	0	0	0	0	0	0	0	//Gold Key-1EA
132	192	14	92	0	0	0	0	0	0	0	0	0	0	//Chaos Card Gold_BUG Event
133	193	12	61	0	0	0	0	0	0	0	0	0	0	//Seed (Water) DEF Accuracy
134	194	12	61	0	0	0	0	0	0	0	0	0	0	//Seed (Water) DEF Increase
135	195	12	63	0	0	0	0	0	0	0	0	0	0	//Seed (Wind)
136	196	12	65	0	0	0	0	0	0	0	0	0	0	//Seed (Earth)
137	197	13	124	0	0	0	0	0	0	0	0	0	0	//Gold Channel Ticket_Nov_Event
138	198	14	92	0	0	0	0	0	0	0	0	0	0	//Chaos Card Gold_Nov_Event
139	199	14	72	0	0	0	0	0	0	0	0	0	0	//Scroll of Quickness-ALL
140	200	14	73	0	0	0	0	0	0	0	0	0	0	//Scroll of Protection-ALL
141	201	14	74	0	0	0	0	0	0	0	0	0	0	//Scroll of Wrath-ALL
142	202	14	75	0	0	0	0	0	0	0	0	0	0	//Scroll of Wizardry-ALL
143	203	14	76	0	0	0	0	0	0	0	0	0	0	//Scroll of Health-ALL
144	204	14	77	0	0	0	0	0	0	0	0	0	0	//Scroll of Mana-ALL
145	205	14	118	0	0	0	0	0	0	0	0	0	0	//Charater Transfer
146	206	14	118	0	0	0	0	0	0	0	0	0	0	//Server Transfe
147	207	14	117	0	0	0	0	0	0	0	0	0	0	//Character Name Change
148	208	14	114	0	0	0	0	0	0	0	0	0	0	//Master Skill Initialization
149	209	14	137	0	0	0	0	0	0	0	0	0	0	//Premium Service
150	210	14	118	0	0	0	0	0	0	0	0	0	0	//Server Transfer
151	211	14	117	0	0	0	0	0	0	0	0	0	0	//Character Transfer
152	212	13	80	0	0	0	0	0	0	0	0	0	0	//Pet Panda-7day_Event
154	214	13	124	0	0	0	0	0	0	0	0	0	0	//Gold Channel Ticket_1Day
155	215	14	120	0	0	0	0	0	0	0	0	0	0	//GP-500
156	216	14	77	0	0	0	0	0	0	0	0	1	1440	//Scroll of Mana-P
157	217	14	76	0	0	0	0	0	0	0	0	1	1440	//Scroll of Health-P
158	218	14	75	0	0	0	0	0	0	0	0	1	1440	//Scroll of Wizardry-P
159	219	14	74	0	0	0	0	0	0	0	0	1	1440	//Scroll of Wrath-P
160	220	14	73	0	0	0	0	0	0	0	0	1	1440	//Scroll of Protection-P
161	221	14	72	0	0	0	0	0	0	0	0	1	1440	//Scroll of Quickness-P
162	222	14	97	0	0	0	0	0	0	0	0	1	1440	//Scroll of Battle-P
163	223	14	112	0	0	0	0	0	0	0	0	0	0	//Silver Key - 1th day
164	224	14	113	0	0	0	0	0	0	0	0	0	0	//Gold Key - 5th day
165	225	14	95	0	0	0	0	0	0	0	0	0	0	//Chaos Card Mini - 9th day
166	226	14	92	0	0	0	0	0	0	0	0	0	0	//Chaos Card Gold - 13th day
167	227	13	80	0	0	0	0	0	0	0	0	0	0	//Pet Panda_1Day - 17th day
168	228	13	76	0	0	0	0	0	0	0	0	0	0	//Panda Ring_1Day - 17th day
169	229	13	124	0	0	0	0	0	0	0	0	0	0	//Gold Channel Ticket_3Days - 20th day
170	230	14	53	0	0	0	0	0	0	0	0	0	0	//Talisman of Luck_1% Increases - 20th day
171	231	13	124	0	0	0	0	0	0	0	0	0	0	//Gold Channel Ticket_3Days_Event
172	232	13	123	0	0	0	0	0	0	0	0	0	0	//Pet Skeleton_7Day_Event
173	233	13	122	0	0	0	0	0	0	0	0	0	0	//Skeleton Transformation Ring_7Day_Event
174	234	14	169	0	0	0	0	0	0	0	0	3	0	//Rage Fighter Character Card_Event
175	235	13	124	0	0	0	0	0	0	0	0	0	0	//Gold Channel Ticket_7Day_Event
176	236	13	80	0	0	0	0	0	0	0	0	0	0	//Pet Panda_7Day_Event
177	237	13	76	0	0	0	0	0	0	0	0	0	0	//Panda Ring_7Day_Event
178	238	13	70	0	0	0	0	0	0	0	0	0	0	//Talisman of Mobility_Event
179	239	13	69	0	0	0	0	0	0	0	0	0	0	//Talisman of Resurrection_Event
180	240	14	73	0	0	0	0	0	0	0	0	0	0	//Scroll of Protection_7Day_Event
181	241	14	76	0	0	0	0	0	0	0	0	0	0	//Scroll of Health_7Day_Event
182	242	14	77	0	0	0	0	0	0	0	0	0	0	//Scroll of Mana_7Day_Event
183	243	14	118	0	0	0	0	0	0	0	0	0	0	//Charater transfer_Event
184	244	13	43	0	0	0	0	0	0	0	0	0	0	//Seal of Ascension_Reward for DC
185	245	13	93	0	0	0	0	0	0	0	0	0	0	//Master Seal of Ascension_Reward for DC
186	246	14	118	0	0	0	0	0	0	0	0	0	0	//Charater transfer_Event
187	247	14	112	0	0	0	0	0	0	0	0	0	0	//Silver Key_Event
188	248	14	113	0	0	0	0	0	0	0	0	0	0	//Gold Key_Event
189	249	14	95	0	0	0	0	0	0	0	0	0	0	//Chaos Card Mini_Event
190	250	14	92	0	0	0	0	0	0	0	0	0	0	//Chaos Card Gold_Event
191	251	13	63	0	0	0	0	0	0	0	0	0	0	//Seal of Divinity_Event
192	252	13	62	0	0	0	0	0	0	0	0	0	0	//Seal of Healing_Event
193	253	13	122	0	0	0	0	0	0	0	0	0	0	//Skeleton Transformation Ring_Event
194	254	13	123	0	0	0	0	0	0	0	0	0	0	//Pet Skeleton_Event
195	255	13	124	0	0	0	0	0	0	0	0	0	0	//Gold Channel Ticket_Event
196	256	14	53	0	0	0	0	0	0	0	0	0	0	//Talisman of Luck 1%_Event
197	257	13	124	0	0	0	0	0	0	0	0	0	0	//Gold Channel Ticket_7Day_Event
198	258	13	44	0	0	0	0	0	0	0	0	0	0	//Seal of Wealth(Normal)_7Day_Event
199	259	14	73	0	0	0	0	0	0	0	0	0	0	//Scroll of Protection_1Day_Event
200	260	14	92	0	0	0	0	0	0	0	0	0	0	//Chaos Card Gold_Event*
201	261	14	92	0	0	0	0	0	0	0	0	0	0	//Chaos Card Gold_Event**
202	262	14	92	0	0	0	0	0	0	0	0	0	0	//Chaos Card Gold_Event***
203	263	14	73	0	0	0	0	0	0	0	0	0	0	//Scroll of Protection_Red
204	264	14	76	0	0	0	0	0	0	0	0	0	0	//Scroll of Health_Red
205	265	14	77	0	0	0	0	0	0	0	0	0	0	//Scroll of Mana_Red
206	266	14	97	0	0	0	0	0	0	0	0	0	0	//Scroll of Battle_Red
207	267	14	98	0	0	0	0	0	0	0	0	0	0	//Scroll of Strengthener_Red
208	268	14	72	0	0	0	0	0	0	0	0	0	0	//Scroll of Quickness_Red
209	269	14	74	0	0	0	0	0	0	0	0	0	0	//Scroll of Wrath_Red
210	270	14	75	0	0	0	0	0	0	0	0	0	0	//Scroll of Wizardry_Red
211	271	13	122	0	0	0	0	0	0	0	0	0	0	//Skeleton Transformation Ring_Red
212	272	13	123	0	0	0	0	0	0	0	0	0	0	//Pet Skeleton_Red
213	273	13	76	0	0	0	0	0	0	0	0	0	0	//Panda Ring_Red
214	274	13	80	0	0	0	0	0	0	0	0	0	0	//Pet Panda_Red
215	275	14	53	0	0	0	0	0	0	0	0	0	0	//Talisman of Luck 1%_Red
216	276	14	53	0	0	0	0	0	0	0	0	0	0	//Talisman of Luck 5%_Red
217	277	14	53	0	0	0	0	0	0	0	0	0	0	//Talisman of Luck 10%_Red
218	278	12	30	0	0	0	0	0	0	0	0	0	0	//Bundle of Jewel of Bless (30)_Red
219	279	12	31	0	0	0	0	0	0	0	0	0	0	//Bundle of Jewel of Soul (30)_Red
220	280	14	96	0	0	0	0	0	0	0	0	0	0	//Talisman of Chaos Assembly_Red
221	281	14	61	0	0	0	0	0	0	0	0	0	0	//Rare Item Ticket 4_Red
222	282	14	85	0	0	0	0	0	0	0	0	0	0	//Cherry Blossom Wine (3)
223	283	14	86	0	0	0	0	0	0	0	0	0	0	//Cherry Blossom Rice Cake (2)
224	284	14	87	0	0	0	0	0	0	0	0	0	0	//Cherry Blossom Petal (3)
225	285	14	62	0	0	0	0	0	0	0	0	0	0	//Rare Item Ticket 5
226	286	14	83	0	0	0	0	0	0	0	0	0	0	//Rare Item Ticket 6
227	287	14	145	0	0	0	0	0	0	0	0	0	0	//Rare Item Ticket 7
228	288	14	146	0	0	0	0	0	0	0	0	0	0	//Rare Item Ticket 8
229	289	14	146	0	0	0	0	0	0	0	0	0	0	//Rare Item Ticket 8_BLUE
230	290	14	145	0	0	0	0	0	0	0	0	0	0	//Rare Item Ticket 7_BLUE
231	291	12	39	0	0	0	0	0	0	0	0	0	0	//Wing of Ruin_BLUE
232	292	12	36	0	0	0	0	0	0	0	0	0	0	//Wing of Storm_BLUE
233	293	12	43	0	0	0	0	0	0	0	0	0	0	//Wing of Dimension_BLUE
234	294	12	40	0	0	0	0	0	0	0	0	0	0	//Cape of Emperor_BLUE
235	295	12	38	0	0	0	0	0	0	0	0	0	0	//Wing of Illusion_BLUE
236	296	12	37	0	0	0	0	0	0	0	0	0	0	//Wing of Eternal_BLUE
237	297	12	30	2	0	0	0	0	0	0	0	0	0	//Bundle of Jewel of Bless (30)_BLUE
238	298	12	31	2	0	0	0	0	0	0	0	0	0	//Bundle of Jewel of Soul (30)_BLUE
239	299	12	64	1	0	0	0	0	0	0	0	0	0	//Seed (Lightning)_BLUE
240	300	12	65	2	0	0	0	0	0	0	0	0	0	//Seed (Earth)_BLUE
241	301	12	60	5	0	0	0	0	0	0	0	0	0	//Seed (Fire)_BLUE
242	302	12	62	1	0	0	0	0	0	0	0	0	0	//Seed (Ice Mana)_BLUE
243	303	12	62	2	0	0	0	0	0	0	0	0	0	//Seed (Ice Skill)_BLUE
244	304	12	61	3	0	0	0	0	0	0	0	0	0	//Seed (Water DR)_BLUE
245	305	12	61	0	0	0	0	0	0	0	0	0	0	//Seed (Water BR)_BLUE
246	306	14	73	0	0	0	0	0	0	0	0	0	0	//Scroll of Protection_S
246	307	14	73	0	0	0	0	0	0	0	0	0	0	//Scroll of Protection_S
247	308	14	76	0	0	0	0	0	0	0	0	0	0	//Scroll of Health_S
247	309	14	76	0	0	0	0	0	0	0	0	0	0	//Scroll of Health_S
248	310	14	77	0	0	0	0	0	0	0	0	0	0	//Scroll of Mana_S
248	311	14	77	0	0	0	0	0	0	0	0	0	0	//Scroll of Mana_S
249	312	14	97	0	0	0	0	0	0	0	0	0	0	//Scroll of Battle_S
249	313	14	97	0	0	0	0	0	0	0	0	0	0	//Scroll of Battle_S
250	314	14	98	0	0	0	0	0	0	0	0	0	0	//Scroll of Strengthener_S
250	315	14	98	0	0	0	0	0	0	0	0	0	0	//Scroll of Strengthener_S
251	316	14	72	0	0	0	0	0	0	0	0	0	0	//Scroll of Quickness_S
251	317	14	72	0	0	0	0	0	0	0	0	0	0	//Scroll of Quickness_S
252	318	14	74	0	0	0	0	0	0	0	0	0	0	//Scroll of Wrath_S
252	319	14	74	0	0	0	0	0	0	0	0	0	0	//Scroll of Wrath_S
253	320	14	75	0	0	0	0	0	0	0	0	0	0	//Scroll of Wizardry_S
253	321	14	75	0	0	0	0	0	0	0	0	0	0	//Scroll of Wizardry_S
254	322	14	73	0	0	0	0	0	0	0	0	0	0	//Scroll of Protection_P
255	323	14	76	0	0	0	0	0	0	0	0	0	0	//Scroll of Health_P
256	324	14	77	0	0	0	0	0	0	0	0	0	0	//Scroll of Mana_P
257	325	14	97	0	0	0	0	0	0	0	0	0	0	//Scroll of Battle_P
258	326	14	72	0	0	0	0	0	0	0	0	0	0	//Scroll of Quickness_P
259	327	14	74	0	0	0	0	0	0	0	0	0	0	//Scroll of Wrath_P
260	328	14	75	0	0	0	0	0	0	0	0	0	0	//Scroll of Wizardry_P
261	329	7	46	0	0	0	0	0	0	0	0	0	0	//Brave ITEM
262	330	13	37	0	0	0	0	0	0	0	0	0	0	//Penrill
263	331	14	169	0	0	0	0	0	0	0	0	3	0	//Rage Fighter Character Card
264	332	14	146	0	0	0	0	0	0	0	0	0	0	//Rare Item Ticket 8_Red
265	333	14	61	0	0	0	0	0	0	0	0	0	0	//Rare Item Ticket 4_Red
266	334	13	124	0	0	0	0	0	0	0	0	0	0	//Gold Channel Ticket_Red
267	335	14	53	0	0	0	0	0	0	0	0	0	0	//Talisman of Luck 10%_Red
268	336	12	141	0	0	0	0	0	0	0	0	0	0	//Bundle of Jewel of Chaos (30)_Red
269	337	12	31	0	0	0	0	0	0	0	0	0	0	//Bundle of Jewel of Soul (30)_Red
270	338	12	30	0	0	0	0	0	0	0	0	0	0	//Bundle of Jewel of Bless (30)_Red
271	339	13	144	0	0	0	0	0	0	0	0	0	0	//2nd Lucky Boots Ticket_Red
272	340	13	143	0	0	0	0	0	0	0	0	0	0	//2nd Lucky Gloves Ticket_Red
273	341	13	142	0	0	0	0	0	0	0	0	0	0	//2nd Lucky Helm Ticket_Red
274	342	13	141	0	0	0	0	0	0	0	0	0	0	//2nd Lucky Pants Ticket_Red
275	343	13	140	0	0	0	0	0	0	0	0	0	0	//2nd Lucky Armor Ticket_Red
