//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
32	50	508	77	0	0	100	50	77	22	0	1	0	//Master Seal of Ascension
33	50	508	78	0	0	500	50	78	22	0	1	0	//Master Seal of Ascension
34	50	508	79	0	0	1400	50	79	22	0	1	0	//Master Seal of Ascension
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
35	120	508	17	0	0	80	11	17	22	0	1	0	//Seal of Sustenance
36	120	508	18	0	0	680	11	18	22	0	1	0	//Seal of Sustenance
37	120	508	19	0	0	1250	11	19	22	0	1	0	//Seal of Sustenance
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
38	74	508	62	0	0	120	38	62	22	0	1	0	//Seal of Healing
39	74	508	63	0	0	600	38	63	22	0	1	0	//Seal of Healing
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
40	72	508	64	0	0	100	39	64	22	0	1	0	//Seal of Divinity
41	72	508	65	0	0	500	39	65	22	0	1	0	//Seal of Divinity
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
42	9	508	123	0	0	120	73	123	22	0	1	0	//AG Boost Aura
43	9	508	124	0	0	600	73	124	22	0	1	0	//AG Boost Aura
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
44	6	508	125	0	0	120	74	125	22	0	1	0	//SD Boost Aura
45	6	508	126	0	0	600	74	126	22	0	1	0	//SD Boost Aura
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
46	356	508	540	0	0	80	463	540	22	0	1	0	//Worn Horseshoe
47	356	508	541	0	0	400	463	541	22	0	1	0	//Worn Horseshoe
48	356	508	542	0	0	1200	463	542	22	0	1	0	//Worn Horseshoe
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
49	354	508	537	0	0	120	462	537	22	0	1	0	//Golden Oak Charm
50	354	508	538	0	0	600	462	538	22	0	1	0	//Golden Oak Charm
51	354	508	539	0	0	1800	462	539	22	0	1	0	//Golden Oak Charm
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
52	352	508	534	0	0	30	461	534	22	0	1	0	//Oak Charm
53	352	508	535	0	0	150	461	535	22	0	1	0	//Oak Charm
54	352	508	536	0	0	500	461	536	22	0	1	0	//Oak Charm
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
55	348	508	528	0	0	80	459	528	22	0	1	0	//Statue of Hawk
56	348	508	529	0	0	400	459	529	22	0	1	0	//Statue of Hawk
57	348	508	530	0	0	1200	459	530	22	0	1	0	//Statue of Hawk
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
58	350	508	531	0	0	80	460	531	22	0	1	0	//Statue of Goral
59	350	508	532	0	0	400	460	532	22	0	1	0	//Statue of Goral
60	350	508	533	0	0	1200	460	533	22	0	1	0	//Statue of Goral
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
61	197	508	0	4	0	320	0	0	22	0	1	0	//Scroll Package A
62	199	508	0	5	0	320	0	0	22	0	1	0	//Scroll Package B
63	201	508	0	6	0	488	0	0	22	0	1	0	//Scroll Package C
64	203	508	0	7	0	488	0	0	22	0	1	0	//Scroll Package D
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
65	90	508	43	0	0	100	26	43	22	0	1	0	//Scroll of Protection
66	90	508	44	0	0	500	26	44	22	0	1	0	//Scroll of Protection
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
67	92	508	41	0	0	150	25	41	22	0	1	0	//Scroll of Quickness
68	92	508	42	0	0	700	25	42	22	0	1	0	//Scroll of Quickness
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
69	88	508	45	0	0	150	27	45	22	0	1	0	//Scroll of Wrath
70	88	508	46	0	0	700	27	46	22	0	1	0	//Scroll of Wrath
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
71	86	508	47	0	0	150	28	47	22	0	1	0	//Scroll of Wizardy
72	86	508	48	0	0	700	28	48	22	0	1	0	//Scroll of Wizardy
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
73	76	508	60	0	0	150	37	60	22	0	1	0	//Scroll of Strengthener
74	76	508	61	0	0	700	37	61	22	0	1	0	//Scroll of Strengthener
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
75	78	508	58	0	0	150	36	58	22	0	1	0	//Scroll of Battle
76	78	508	59	0	0	700	36	59	22	0	1	0	//Scroll of Battle
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
77	82	508	51	0	0	100	30	51	22	0	1	0	//Scroll of Mana
78	82	508	52	0	0	500	30	52	22	0	1	0	//Scroll of Mana
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
79	84	508	49	0	0	100	29	49	22	0	1	0	//Scroll of Health
80	84	508	50	0	0	500	29	50	22	0	1	0	//Scroll of Health

//**Pet ---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
//=======================================================================================================================================================================================================================================
//GUID	iINDEX	iSUBINX	iOPT	pID	cType	iPrice	iInfoGD	iInfoID	iCat	iGP	iSale	iRand	iDescription
//=======================================================================================================================================================================================================================================
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
81	30	508	99	0	0	150	60	99	23	0	1	0	//Pet Panda
82	30	508	100	0	0	700	60	100	23	0	1	0	//Pet Panda
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
83	28	508	101	0	0	150	61	101	23	0	1	0	//Pet Skeleton
84	28	508	102	0	0	700	61	102	23	0	1	0	//Pet Skeleton
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
85	10	508	121	0	0	150	72	121	23	0	1	0	//Pet Unicorn
86	10	508	122	0	0	700	72	122	23	0	1	0	//Pet Unicorn
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
87	102	508	31	0	0	100	20	31	23	0	1	0	//Demon
88	102	508	32	0	0	500	20	32	23	0	1	0	//Demon
89	102	508	33	0	0	1400	20	33	23	0	1	0	//Demon
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
90	100	508	34	0	0	100	21	34	23	0	1	0	//Spirit of Guardian
91	100	508	35	0	0	500	21	35	23	0	1	0	//Spirit of Guardian
92	100	508	36	0	0	1400	21	36	23	0	1	0	//Spirit of Guardian

//**Equipment ---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
//=======================================================================================================================================================================================================================================
//GUID	iINDEX	iSUBINX	iOPT	pID	cType	iPrice	iInfoGD	iInfoID	iCat	iGP	iSale	iRand	iDescription
//=======================================================================================================================================================================================================================================
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
93	36	508	93	0	0	100	57	93	24	0	1	0	//Panda Ring
94	36	508	94	0	0	500	57	94	24	0	1	0	//Panda Ring
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
95	32	508	97	0	0	100	59	97	24	0	1	0	//Skeleton Transform Ring
96	32	508	98	0	0	500	59	98	24	0	1	0	//Skeleton Transform Ring
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
97	34	508	95	0	0	100	58	95	24	0	1	0	//Wizard Ring
98	34	508	96	0	0	500	58	96	24	0	1	0	//Wizard Ring
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
99	147	508	119	0	0	300	71	119	24	0	1	0	//Critical Ring of Wizard
100	147	508	120	0	0	300	71	120	24	0	1	0	//Critical Ring of Wizard
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
101	26	508	103	0	0	80	62	103	24	0	1	0	//Sapphire Ring
102	26	508	104	0	0	400	62	104	24	0	1	0	//Sapphire Ring
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
103	24	508	105	0	0	80	63	105	24	0	1	0	//Ruby Ring
104	24	508	106	0	0	400	63	106	24	0	1	0	//Ruby Ring
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
105	22	508	107	0	0	80	64	107	24	0	1	0	//Topaz Ring
106	22	508	108	0	0	400	64	108	24	0	1	0	//Topaz Ring
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
107	20	508	109	0	0	80	65	109	24	0	1	0	//Amethyst Ring
108	20	508	110	0	0	400	65	110	24	0	1	0	//Amethyst Ring
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
109	18	508	111	0	0	90	66	111	24	0	1	0	//Ruby Necklace
110	18	508	112	0	0	450	66	112	24	0	1	0	//Ruby Necklace
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
111	16	508	113	0	0	90	67	113	24	0	1	0	//Emerald Necklace
112	16	508	114	0	0	450	67	114	24	0	1	0	//Emerald Necklace
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
113	14	508	115	0	0	90	68	115	24	0	1	0	//Sapphire Necklace
114	14	508	116	0	0	450	68	116	24	0	1	0	//Sapphire Necklace
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
115	256	508	351	0	0	90	283	351	24	0	1	0	//Little Warrior's Cloak
116	256	508	352	0	0	450	283	352	24	0	1	0	//Little Warrior's Cloak
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
117	44	508	85	0	0	90	53	85	24	0	1	0	//Small Wings of Disaster
118	44	508	86	0	0	450	53	86	24	0	1	0	//Small Wings of Disaster
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
119	42	508	87	0	0	90	54	87	24	0	1	0	//Small Wings of Fairy
120	42	508	88	0	0	450	54	88	24	0	1	0	//Small Wings of Fairy
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
121	40	508	89	0	0	90	55	89	24	0	1	0	//Small Wings of Heaven
122	40	508	90	0	0	450	55	90	24	0	1	0	//Small Wings of Heaven
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
123	38	508	91	0	0	90	56	91	24	0	1	0	//Small Wings of Satan
124	38	508	92	0	0	450	56	92	24	0	1	0	//Small Wings of Satan

//**Ticket ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
//=======================================================================================================================================================================================================================================
//GUID	iINDEX	iSUBINX	iOPT	pID	cType	iPrice	iInfoGD	iInfoID	iCat	iGP	iSale	iRand	iDescription
//=======================================================================================================================================================================================================================================
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
125	493	508	672	0	0	190	672	214	25	0	1	0	//[Discount]Gold Channel Ticket
126	493	508	673	0	0	290	673	170	25	0	1	0	//[Discount]Gold Channel Ticket
127	493	508	674	0	0	400	674	188	25	0	1	0	//[Discount]Gold Channel Ticket
128	493	508	675	0	0	1400	675	189	25	0	1	0	//[Discount]Gold Channel Ticket
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
129	118	508	20	0	0	100	12	20	25	0	1	0	//Devil Square Ticket
130	118	508	21	0	0	900	12	21	25	0	1	0	//Devil Square Ticket
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
131	116	508	22	0	0	100	13	22	25	0	1	0	//Blood Castle Ticket
132	116	508	23	0	0	900	13	23	25	0	1	0	//Blood Castle Ticket
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
133	104	508	29	0	0	150	19	29	25	0	1	0	//Illusion Temple Ticket
134	104	508	30	0	0	1350	19	30	25	0	1	0	//Illusion Temple Ticket
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
135	56	508	73	0	0	80	47	73	25	0	1	0	//Kalima Ticket
136	56	508	74	0	0	720	47	74	25	0	1	0	//Kalima Ticket
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
137	3	508	134	0	0	100	79	134	25	0	1	0	//Ticket to Varka 7
138	3	508	135	0	0	900	79	135	25	0	1	0	//Ticket to Varka 7

//**Potion ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
//=======================================================================================================================================================================================================================================
//GUID	iINDEX	iSUBINX	iOPT	pID	cType	iPrice	iInfoGD	iInfoID	iCat	iGP	iSale	iRand	iDescription
//=======================================================================================================================================================================================================================================
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
139	4	508	0	0	0	40	76	129	26	0	1	0	//Elite SD Potion
140	96	508	0	0	0	20	23	39	26	0	1	0	//Elite Healing Potion
141	94	508	0	0	0	20	24	40	26	0	1	0	//Elite Mana Potion

//#######################################################################################################################################################################################################################################
//	Goblin Point (GP) ---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
//#######################################################################################################################################################################################################################################

//**Special -----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
//=======================================================================================================================================================================================================================================
//GUID	iINDEX	iSUBINX	iOPT	pID	cType	iPrice	iInfoGD	iInfoID	iCat	iGP	iSale	iRand	iDescription
//=======================================================================================================================================================================================================================================
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
142	385	0	0	0	2	2000	500	579	57	0	1	0	//Bundle of Jewel of Soul (30)
143	384	0	0	0	2	2000	499	578	57	0	1	0	//Bundle of Jewel of Bless (30)
144	386	0	0	0	2	2000	501	580	57	0	1	0	//Jewel of Chaos Bundle (10)
145	387	0	0	0	2	4800	502	581	57	0	1	0	//Jewel of Life Bundle (10)
146	388	0	0	0	2	4800	503	582	57	0	1	0	//Bundle of Jewel of Harmony (10)
147	389	0	0	0	2	3200	504	583	57	0	1	0	//Talisman of Luck 10%
148	496	0	0	0	2	12000	588	678	57	0	1	0	//+11 Wings of Darkness_Event
149	495	0	0	0	2	12000	587	677	57	0	1	0	//+11 Wings of Dragon_Event
150	494	0	0	0	2	12000	586	676	57	0	1	0	//+11 Wings of Spirits_Event
151	500	0	0	0	2	12000	592	682	57	0	1	0	//+11 Cape of Fighter_Event
152	499	0	0	0	2	12000	591	681	57	0	1	0	//+11 Cape of Lord_Event
153	498	0	0	0	2	12000	590	680	57	0	1	0	//+11 Wings of Despair_Event
154	497	0	0	0	2	12000	589	679	57	0	1	0	//+11 Wings of Soul_Event
155	506	0	0	0	2	32000	598	688	57	0	1	0	//Wing of Storm_Event
156	505	0	0	0	2	32000	597	687	57	0	1	0	//Wing of Dimension_Event
157	504	0	0	0	2	32000	596	686	57	0	1	0	//Cape of Emperor_Event
158	503	0	0	0	2	32000	595	685	57	0	1	0	//Wing of Illusion_Event
159	502	0	0	0	2	32000	594	684	57	0	1	0	//Wing of Eternal_Event
160	501	0	0	0	2	20000	593	683	57	0	1	0	//Horn of Fenrir_Event
161	508	0	0	0	2	32000	600	690	57	0	1	0	//Cape of Overrule_Event
162	507	0	0	0	2	32000	599	689	57	0	1	0	//Wing of Ruin_Event
163	391	0	0	0	2	100000	506	585	57	0	1	0	//Rare Item Ticket 8
164	390	0	0	0	2	60000	505	584	57	0	1	0	//Rare Item Ticket 11

//**Box ---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
//=======================================================================================================================================================================================================================================
//GUID	iINDEX	iSUBINX	iOPT	pID	cType	iPrice	iInfoGD	iInfoID	iCat	iGP	iSale	iRand	iDescription
//=======================================================================================================================================================================================================================================
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
165	465	0	0	0	2	3200	563	650	56	0	1	0	//[GP]Box of kundun +5
166	464	0	0	0	2	2400	562	649	56	0	1	0	//[GP]Box of kundun +4
167	463	0	0	0	2	1600	561	648	56	0	1	0	//[GP]Box of kundun +3
168	462	0	0	0	2	800	560	647	56	0	1	0	//[GP]Box of kundun +2
169	461	0	0	0	2	400	559	646	56	0	1	0	//[GP]Box of Kundun +1

//**Buff --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
//=======================================================================================================================================================================================================================================
//GUID	iINDEX	iSUBINX	iOPT	pID	cType	iPrice	iInfoGD	iInfoID	iCat	iGP	iSale	iRand	iDescription
//=======================================================================================================================================================================================================================================
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
170	373	0	0	0	2	200	488	567	34	0	1	0	//Cherry Blossom Petal
171	375	0	0	0	2	300	490	569	34	0	1	0	//Cherry Blossom Rice Cake
172	374	0	0	0	2	300	489	568	34	0	1	0	//Cherry Blossom Wine
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
173	376	0	0	0	2	2000	491	570	34	0	1	0	//Scroll of Protection_7 Day
174	378	0	0	0	2	2000	493	572	34	0	1	0	//Scroll of Mana_7 Day
175	377	0	0	0	2	2800	492	571	34	0	1	0	//Scroll of Health_7 Day
176	382	0	0	0	2	2800	497	576	34	0	1	0	//Scroll of Wrath_7 Day
177	383	0	0	0	2	2800	498	577	34	0	1	0	//Scroll of Wizardry_7 Day
178	381	0	0	0	2	2800	496	575	34	0	1	0	//Scroll of Quickness_7 Day
179	379	0	0	0	2	2800	494	573	34	0	1	0	//Scroll of Battle_7 Day
180	380	0	0	0	2	2000	495	574	34	0	1	0	//Scroll of Strengthener_7 Day

//#######################################################################################################################################################################################################################################
//	W Coin (P) ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
//#######################################################################################################################################################################################################################################

//**Special -----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
//=======================================================================================================================================================================================================================================
//GUID	iINDEX	iSUBINX	iOPT	pID	cType	iPrice	iInfoGD	iInfoID	iCat	iGP	iSale	iRand	iDescription
//=======================================================================================================================================================================================================================================
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
181	371	509	0	8	1	480	0	0	27	0	1	1	//[Chaos Card BLUE]
182	141	509	0	0	1	350	32	54	27	0	1	0	//[Chaos Card Gold]
183	444	509	0	9	1	1750	0	0	27	0	1	0	//[5+1][Chaos Card Gold]
184	443	509	0	10	1	3500	0	0	27	0	1	0	//[10+3][Chaos Card Gold]
185	81	509	0	0	1	120	34	56	27	0	1	0	//[Chaos Card  Mini]
186	442	509	0	11	1	600	0	0	27	0	1	0	//[5+1][Chaos Card  Mini]
187	441	509	0	12	1	1200	0	0	27	0	1	0	//[10+3][Chaos Card  Mini]
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
188	492	509	672	0	1	190	585	672	27	0	1	0	//[Discount][Gold Channel Ticket]
189	492	509	673	0	1	400	585	673	27	0	1	0	//[Discount][Gold Channel Ticket]
190	492	509	674	0	1	600	585	674	27	0	1	0	//[Discount][Gold Channel Ticket]
191	492	509	675	0	1	1600	585	675	27	0	1	0	//[Discount][Gold Channel Ticket]
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
192	344	509	0	13	1	1500	0	0	27	0	1	0	//[Skills package for Magic Glad.]
193	343	509	0	14	1	1500	0	0	27	0	1	0	//[Skills package for Fairy Elf]
194	342	509	0	15	1	1500	0	0	27	0	1	0	//[Skills package for Rage Fighter]
195	341	509	0	16	1	1500	0	0	27	0	1	0	//[Skill book package for Summoner]
196	340	509	0	17	1	1500	0	0	27	0	1	0	//[Skills package for Dark Wizard]
197	338	509	0	18	1	1500	0	0	27	0	1	0	//[skills package for Dark Knight]
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
198	261	509	0	0	1	690	281	349	27	0	1	0	//[Magic Backpack]
199	259	509	0	0	1	2490	282	350	27	0	1	0	//[Vault Expansion Cert]
200	146	509	0	1	1	1570	0	0	27	0	1	0	//[Level up (Master)]
201	144	509	0	2	1	1570	0	0	27	0	1	0	//[Level up (normal)]
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
202	187	509	0	0	1	0	0	0	13	0	1	0	//[Premium Service] (Via web)
203	163	509	0	3	1	500	0	0	27	0	1	0	//[Gladiator Package]
204	13	509	0	0	1	20	69	117	27	0	1	0	//[Silver Key]
205	12	509	0	0	1	60	70	118	27	0	1	0	//[Gold Key]
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
206	99	509	37	0	1	50	22	37	27	0	1	0	//[Talisman of Luck]
207	99	509	38	0	1	200	22	38	27	0	1	0	//[Talisman of Luck]
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
208	264	509	0	0	1	500	284	353	27	0	1	0	//[Rage Fighter Char Card]
209	127	509	0	0	1	500	31	53	27	0	1	0	//[Summoner Character Card]
210	115	509	0	0	1	250	14	24	27	0	1	0	//[Reset Fruit Strength]
211	113	509	0	0	1	250	15	25	27	0	1	0	//[Reset Fruit Quickness]
212	111	509	0	0	1	250	16	26	27	0	1	0	//[Reset Fruit Health]
213	109	509	0	0	1	250	17	27	27	0	1	0	//[Reset Fruit Energy]
214	107	509	0	0	1	250	18	28	27	0	1	0	//[Reset Fruit Control]

//**Accessory ---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
//=======================================================================================================================================================================================================================================
//GUID	iINDEX	iSUBINX	iOPT	pID	cType	iPrice	iInfoGD	iInfoID	iCat	iGP	iSale	iRand	iDescription
//=======================================================================================================================================================================================================================================
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
215	71	509	0	0	1	50	40	66	28	0	1	0	//[Talisman of Resurrection]
216	69	509	0	0	1	40	41	67	28	0	1	0	//[Talisman of Mobility]

//**Buff --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
//=======================================================================================================================================================================================================================================
//GUID	iINDEX	iSUBINX	iOPT	pID	cType	iPrice	iInfoGD	iInfoID	iCat	iGP	iSale	iRand	iDescription
//=======================================================================================================================================================================================================================================
//---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
217	123	509	13	0	1	150	10	13	29	0	1	0	//[Seal of Wealth]
218	123	509	14	0	1	350	10	14	29	0	1	0	//[Seal of Wealth]
219	123	509	15	0	1	700	10	15	29	0	1	0	//[Seal of Wealth]
220	123	509	16	0	1	2100	10	16	29	0	1	0	//[Seal of Wealth]
